Time (sec), Heater 1 (%),Temperature 1 (degC), Energy balance (degC), FOPDT (degC)
1.699767251253128052e+03,7.000000000000000000e+01,6.085900000000000176e+01,5.925905668901992840e+01,5.911290223776472885e+01
1.701046224594116211e+03,7.000000000000000000e+01,6.053699999999999903e+01,5.925161002070149152e+01,5.910110378826823307e+01
1.702321990013122559e+03,7.000000000000000000e+01,6.053699999999999903e+01,5.924428097759920320e+01,5.908945954399573708e+01
1.703651568412780762e+03,7.000000000000000000e+01,6.021500000000000341e+01,5.923674651270107461e+01,5.907745515439910378e+01
1.704983899354934692e+03,7.000000000000000000e+01,6.021500000000000341e+01,5.922930120478645222e+01,5.906555859524037544e+01
1.706265346765518188e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.922223783236358940e+01,5.905424032431191250e+01
1.707538475513458252e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.921531377761112935e+01,5.904311458355470421e+01
1.708867777109146118e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.920818227467179895e+01,5.903162323318755256e+01
1.710179227113723755e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.920124338803896080e+01,5.902041026420999970e+01
1.711454909563064575e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.919458478485478281e+01,5.900962005727482307e+01
1.712792947292327881e+03,7.000000000000000000e+01,5.908700000000000330e+01,5.918769583265685696e+01,5.899842500635917020e+01
1.714068094730377197e+03,7.000000000000000000e+01,5.892600000000000193e+01,5.918122011324402365e+01,5.898787168426182603e+01
1.715360000371932983e+03,7.000000000000000000e+01,5.895799999999999841e+01,5.917474707299220427e+01,5.897729342024578614e+01
1.716627200841903687e+03,7.000000000000000000e+01,5.892600000000000193e+01,5.916848252022367660e+01,5.896702749739232985e+01
1.717968611955642700e+03,7.000000000000000000e+01,5.892600000000000193e+01,5.916194123008563110e+01,5.895627784615037115e+01
1.719248975276947021e+03,7.000000000000000000e+01,5.892600000000000193e+01,5.915578296185691443e+01,5.894612889321822990e+01
1.720531244039535522e+03,7.000000000000000000e+01,5.892600000000000193e+01,5.914969790482211920e+01,5.893607278715465725e+01
1.721854864835739136e+03,7.000000000000000000e+01,5.921600000000000108e+01,5.914350189878143738e+01,5.892580447681798717e+01
1.723338544607162476e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.913665813224565682e+01,5.891442830443801881e+01
1.724783432483673096e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.913009494367952357e+01,5.890348393932329429e+01
1.726139605998992920e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.912402462794045732e+01,5.889333074535873180e+01
1.727525306463241577e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.911791072505707234e+01,5.888307433704764549e+01
1.728806330919265747e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.911233722483416386e+01,5.887369747752088500e+01
1.730105690956115723e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.910675996062974491e+01,5.886428811518877779e+01
1.731433047294616699e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.910114049348766230e+01,5.885478064208011517e+01
1.732710463285446167e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.909580586445639483e+01,5.884572964822810803e+01
1.733987011909484863e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.909054580694504466e+01,5.883678054067770091e+01
1.735262954950332642e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.908535817503002363e+01,5.882793030647459176e+01
1.736617747068405151e+03,7.000000000000000000e+01,5.934499999999999886e+01,5.907992543509419647e+01,5.881863559476471437e+01
1.737894970417022705e+03,7.000000000000000000e+01,5.931300000000000239e+01,5.907487399564655561e+01,5.880996862933129421e+01
1.739237068176269531e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.906963839194992261e+01,5.880096028951404463e+01
1.740566209793090820e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.906452548063816721e+01,5.879213765977819151e+01
1.741857727527618408e+03,7.000000000000000000e+01,5.892600000000000193e+01,5.905962513668742986e+01,5.878365787546673715e+01
1.743144637823104858e+03,7.000000000000000000e+01,5.876500000000000057e+01,5.905480786966097639e+01,5.877529863399001897e+01
1.744468484401702881e+03,7.000000000000000000e+01,5.892600000000000193e+01,5.904991972833670388e+01,5.876679250327744342e+01
1.745821959018707275e+03,7.000000000000000000e+01,5.866799999999999926e+01,5.904499187025584206e+01,5.875819247586242255e+01
1.747135967016220093e+03,7.000000000000000000e+01,5.860399999999999920e+01,5.904027418457610565e+01,5.874993550740218495e+01
1.748428828716278076e+03,7.000000000000000000e+01,5.828099999999999881e+01,5.903569545918753647e+01,5.874189918539915567e+01
1.749804363250732422e+03,7.000000000000000000e+01,5.795900000000000318e+01,5.903089162632625175e+01,5.873344350788227075e+01
1.751068264484405518e+03,7.000000000000000000e+01,5.779800000000000182e+01,5.902653836207173299e+01,5.872575904597102436e+01
1.752337972879409790e+03,7.000000000000000000e+01,5.763700000000000045e+01,5.902222282146004773e+01,5.871812034314656614e+01
1.753617108821868896e+03,7.000000000000000000e+01,5.763700000000000045e+01,5.901793296541876543e+01,5.871050621698628191e+01
1.754977631330490112e+03,7.000000000000000000e+01,5.763700000000000045e+01,5.901343287297868301e+01,5.870249621274543017e+01
1.756269794464111328e+03,7.000000000000000000e+01,5.763700000000000045e+01,5.900921794889706007e+01,5.869497229674387029e+01
1.757571731328964233e+03,7.000000000000000000e+01,5.763700000000000045e+01,5.900502852447539226e+01,5.868747296841343797e+01
1.759039547681808472e+03,7.000000000000000000e+01,5.766899999999999693e+01,5.900037339311268170e+01,5.867911515431019609e+01
1.760347471714019775e+03,7.000000000000000000e+01,5.766899999999999693e+01,5.899628533352313298e+01,5.867175342104692248e+01
1.761609232902526855e+03,7.000000000000000000e+01,5.770100000000000051e+01,5.899239435755606564e+01,5.866472715527953596e+01
1.762893636703491211e+03,7.000000000000000000e+01,5.795900000000000318e+01,5.898848608515055503e+01,5.865765027866423509e+01
1.764220550060272217e+03,7.000000000000000000e+01,5.808800000000000097e+01,5.898450336460598464e+01,5.865041829542516183e+01
1.765517473459243774e+03,7.000000000000000000e+01,5.828099999999999881e+01,5.898066385672171918e+01,5.864342662285944385e+01
1.766782825946807861e+03,7.000000000000000000e+01,5.828099999999999881e+01,5.897696781385258191e+01,5.863667758935539354e+01
1.768093236207962036e+03,7.000000000000000000e+01,5.828099999999999881e+01,5.897319150014226352e+01,5.862976283918334275e+01
1.769382756948471069e+03,7.000000000000000000e+01,5.815200000000000102e+01,5.896952570666337579e+01,5.862303163538068418e+01
1.770710734128952026e+03,7.000000000000000000e+01,5.824900000000000233e+01,5.896580204194128783e+01,5.861617488046207569e+01
1.772182842016220093e+03,7.000000000000000000e+01,5.828099999999999881e+01,5.896173436194789019e+01,5.860866209065629562e+01
1.773562238693237305e+03,7.000000000000000000e+01,5.828099999999999881e+01,5.895797944141230573e+01,5.860170559573639792e+01
1.774825021505355835e+03,7.000000000000000000e+01,5.860399999999999920e+01,5.895458927456445508e+01,5.859540693250766452e+01
1.776094389438629150e+03,7.000000000000000000e+01,5.860399999999999920e+01,5.895122637264495324e+01,5.858914187313819610e+01
1.777448476552963257e+03,7.000000000000000000e+01,5.892600000000000193e+01,5.894768801700860195e+01,5.858253132834667554e+01
1.778727739095687866e+03,7.000000000000000000e+01,5.892600000000000193e+01,5.894439103408069514e+01,5.857635422484923993e+01
1.780025041818618774e+03,7.000000000000000000e+01,5.911899999999999977e+01,5.894109241657361054e+01,5.857015690184770307e+01
1.781304793834686279e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.893788209720810300e+01,5.856410871454890099e+01
1.782647813796997070e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.893455906568965474e+01,5.855783050189722871e+01
1.783931399583816528e+03,7.000000000000000000e+01,5.895799999999999841e+01,5.893142653709782053e+01,5.855189543996005597e+01
1.785275150537490845e+03,7.000000000000000000e+01,5.918399999999999750e+01,5.892819202936806278e+01,5.854574982968703978e+01
1.786597038507461548e+03,7.000000000000000000e+01,5.921600000000000108e+01,5.892505430838377833e+01,5.853977098636329401e+01
1.787898053169250488e+03,7.000000000000000000e+01,5.899000000000000199e+01,5.892200831091184909e+01,5.853395051249065517e+01
1.789170468330383301e+03,7.000000000000000000e+01,5.892600000000000193e+01,5.891906919704791790e+01,5.852831870087297972e+01
1.790491307258605957e+03,7.000000000000000000e+01,5.921600000000000108e+01,5.891605942012580499e+01,5.852253538847419634e+01
1.791834890365600586e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.891304027961996326e+01,5.851671743865983899e+01
1.793125520467758179e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.891017991069060145e+01,5.851118979188593983e+01
1.794393109083175659e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.890740803438069406e+01,5.850581839185059607e+01
1.795719303369522095e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.890454715972646227e+01,5.850025905608829646e+01
1.796973001718521118e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.890187901326652309e+01,5.849505981328272952e+01
1.798266261339187622e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.889916316950177588e+01,5.848975311964551338e+01
1.799526248455047607e+03,7.000000000000000000e+01,5.937700000000000244e+01,5.889655238053973108e+01,5.848463766732022862e+01
1.800853355884552002e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.889383954437829516e+01,5.847930747680321417e+01
1.802127367973327637e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.889127051952311831e+01,5.847424569821387763e+01
1.803407256364822388e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.888872396484697447e+01,5.846921439747502802e+01
1.804778446435928345e+03,7.000000000000000000e+01,5.940899999999999892e+01,5.888603338746958116e+01,5.846388339535879908e+01
1.806055182456970215e+03,7.000000000000000000e+01,5.937700000000000244e+01,5.888356269401049303e+01,5.845897408588336219e+01
1.807348165988922119e+03,7.000000000000000000e+01,5.937700000000000244e+01,5.888109403397919550e+01,5.845405525057111618e+01
1.808628576517105103e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.887868213496466296e+01,5.844923619679533999e+01
1.810003548145294189e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.887612789876305897e+01,5.844411818226831912e+01
1.811300155639648438e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.887375274073775699e+01,5.843934528970943632e+01
1.812623660087585449e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.887136137679209469e+01,5.843452628474384625e+01
1.813963064193725586e+03,7.000000000000000000e+01,5.899000000000000199e+01,5.886897482658008585e+01,5.842970319931850298e+01
1.815256736993789673e+03,7.000000000000000000e+01,5.895799999999999841e+01,5.886670135964823203e+01,5.842509561902333814e+01
1.816564383029937744e+03,7.000000000000000000e+01,5.921600000000000108e+01,5.886443445456620793e+01,5.842048847839136982e+01
1.817981782436370850e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.886201211524388555e+01,5.841555102787899045e+01
1.820231925964355469e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.885823960299450164e+01,5.840783154998544546e+01
1.822473958969116211e+03,7.000000000000000000e+01,5.918399999999999750e+01,5.885456816318429674e+01,5.840028252612415116e+01
1.824085037708282471e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.885198281187700786e+01,5.839494438476915406e+01
1.825601152896881104e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.884958941705707502e+01,5.838998593083738342e+01
1.826969678163528442e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.884746144752443797e+01,5.838556364878715499e+01
1.828264462709426880e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.884547605508049628e+01,5.838142583008082909e+01
1.829581393003463745e+03,7.000000000000000000e+01,5.918399999999999750e+01,5.884348415480343419e+01,5.837726278842369254e+01
1.830960582733154297e+03,7.000000000000000000e+01,5.915100000000000335e+01,5.884142734737804403e+01,5.837295163575988965e+01
1.832164172649383545e+03,7.000000000000000000e+01,5.921600000000000108e+01,5.883965656308436110e+01,5.836922965895245596e+01
1.833375505208969116e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.883789680006481149e+01,5.836552124173736900e+01
1.834762229919433594e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.883590946234573948e+01,5.836132157640433604e+01
1.836026677370071411e+03,7.000000000000000000e+01,5.947399999999999665e+01,5.883412237706750147e+01,5.835753429696075045e+01
1.837318686962127686e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.883232063624234343e+01,5.835370546480454834e+01
1.838599392175674438e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.883055857893606344e+01,5.834995060048141369e+01
1.839998551130294800e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.882866038180935675e+01,5.834589399147243682e+01
1.841290696859359741e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.882693192728339682e+01,5.834218942705649624e+01
1.842601770401000977e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.882520191514652197e+01,5.833847114708704851e+01
1.843990725994110107e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.882339487762226327e+01,5.833457605442738014e+01
1.845297670364379883e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.882171839768767541e+01,5.833095189024935223e+01
1.846570497512817383e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.882010760878296196e+01,5.832746007041029657e+01
1.847863817930221558e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.881849274636169866e+01,5.832394976422598631e+01
1.849193579196929932e+03,7.000000000000000000e+01,5.998899999999999721e+01,5.881685504732791969e+01,5.832037978211707951e+01
1.850507008314132690e+03,7.000000000000000000e+01,6.021500000000000341e+01,5.881525971505072903e+01,5.831689226832259010e+01
1.851811979770660400e+03,7.000000000000000000e+01,6.021500000000000341e+01,5.881369625689893610e+01,5.831346481045348185e+01
1.853157886028289795e+03,7.000000000000000000e+01,6.005400000000000205e+01,5.881210599724875010e+01,5.830996866785486077e+01
1.854420150518417358e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.881063481661522019e+01,5.830672523602709134e+01
1.855701956272125244e+03,7.000000000000000000e+01,6.021500000000000341e+01,5.880916064351816885e+01,5.830346632097764825e+01
1.856972410917282104e+03,7.000000000000000000e+01,6.021500000000000341e+01,5.880771893728143596e+01,5.830027043347845961e+01
1.858331347942352295e+03,7.000000000000000000e+01,5.998899999999999721e+01,5.880619791692208764e+01,5.829688920982526668e+01
1.859622395515441895e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.880477281590702887e+01,5.829371218009073630e+01
1.860909858942031860e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.880337074435738032e+01,5.829057782676345312e+01
1.862280125617980957e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.880189913020996073e+01,5.828727862329144926e+01
1.863565855741500854e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.880053739577715533e+01,5.828421703100451623e+01
1.864846822500228882e+03,7.000000000000000000e+01,5.985999999999999943e+01,5.879919883131844927e+01,5.828119922868798142e+01
1.866108188390731812e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.879789819314123633e+01,5.827825891650436319e+01
1.867438502311706543e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.879654495813679205e+01,5.827519118801166798e+01
1.868735343456268311e+03,7.000000000000000000e+01,5.950600000000000023e+01,5.879524381059042071e+01,5.827223320647424742e+01
1.870023620843887329e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.879396864645201504e+01,5.826932623944323097e+01
1.871356896877288818e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.879266694306750196e+01,5.826635041652659197e+01
1.872663408756256104e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.879140889425571004e+01,5.826346622942739373e+01
1.873923053741455078e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.879021217679508027e+01,5.826071507820807227e+01
1.875201338529586792e+03,7.000000000000000000e+01,5.895799999999999841e+01,5.878901379245110093e+01,5.825795258357145912e+01
1.876543823242187500e+03,7.000000000000000000e+01,5.892600000000000193e+01,5.878777238187853982e+01,5.825508285420106347e+01
1.877845716953277588e+03,7.000000000000000000e+01,5.866799999999999926e+01,5.878658507457515725e+01,5.825233038907243355e+01
1.879123363733291626e+03,7.000000000000000000e+01,5.860399999999999920e+01,5.878543552448741139e+01,5.824965806460256346e+01
1.880473526954650879e+03,7.000000000000000000e+01,5.860399999999999920e+01,5.878423733582872046e+01,5.824686481519109549e+01
1.881775869607925415e+03,7.000000000000000000e+01,5.860399999999999920e+01,5.878309753981505992e+01,5.824420011300642130e+01
1.883090680122375488e+03,7.000000000000000000e+01,5.828099999999999881e+01,5.878196250332450745e+01,5.824153907715083989e+01
1.884365096569061279e+03,7.000000000000000000e+01,5.828099999999999881e+01,5.878087716482781389e+01,5.823898747222653327e+01
1.885709635496139526e+03,7.000000000000000000e+01,5.844200000000000017e+01,5.877974770899305668e+01,5.823632468467767609e+01
1.886972450971603394e+03,7.000000000000000000e+01,5.860399999999999920e+01,5.877870130155133666e+01,5.823385077067008808e+01
1.888263834476470947e+03,7.000000000000000000e+01,5.892600000000000193e+01,5.877764544564513471e+01,5.823134767151577051e+01
1.889587715148925781e+03,7.000000000000000000e+01,5.892600000000000193e+01,5.877657774889536313e+01,5.822880939291120939e+01
1.890933729171752930e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.877550728060589336e+01,5.822625722778323620e+01
1.892403064489364624e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.877435583936585317e+01,5.822350372198527424e+01
1.893692168712615967e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.877336014094964867e+01,5.822111557572490881e+01
1.895048390150070190e+03,7.000000000000000000e+01,5.950600000000000023e+01,5.877232701674819282e+01,5.821863063037640273e+01
1.896305563449859619e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.877138237276625432e+01,5.821635211499411611e+01
1.897587984561920166e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.877043149325618288e+01,5.821405230473813219e+01
1.898947269678115845e+03,7.000000000000000000e+01,5.973100000000000165e+01,5.876943747111067751e+01,5.821164133456740331e+01
1.900210037469863892e+03,7.000000000000000000e+01,5.976400000000000290e+01,5.876852663447249370e+01,5.820942589610682916e+01
1.901505825519561768e+03,7.000000000000000000e+01,5.979599999999999937e+01,5.876760442437387155e+01,5.820717663222213645e+01
1.902818893671035767e+03,7.000000000000000000e+01,5.982800000000000296e+01,5.876668260188159820e+01,5.820492201468252347e+01
1.904171250820159912e+03,7.000000000000000000e+01,5.960300000000000153e+01,5.876574636149393882e+01,5.820262558105108042e+01
1.905513464689254761e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.876483017012435539e+01,5.820037181830352324e+01
1.906822601079940796e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.876394888644642833e+01,5.819819774851541183e+01
1.908217719554901123e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.876302292978090236e+01,5.819590684681087112e+01
1.909530614852905273e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.876216382533431215e+01,5.819377515280377366e+01
1.910872069120407104e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.876129815458426719e+01,5.819162104451290674e+01
1.912176353931427002e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.876046805838564069e+01,5.818954958547610801e+01
1.913552632808685303e+03,7.000000000000000000e+01,5.979599999999999937e+01,5.875960435459364817e+01,5.818738806199348090e+01
1.914885331869125366e+03,7.000000000000000000e+01,5.982800000000000296e+01,5.875877978833239013e+01,5.818531847637562038e+01
1.916166961193084717e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.875799760915253955e+01,5.818334976165334638e+01
1.917984756231307983e+03,7.000000000000000000e+01,5.992499999999999716e+01,5.875690604152066499e+01,5.818059325680975036e+01
1.920132954120635986e+03,7.000000000000000000e+01,6.021500000000000341e+01,5.875564256551245990e+01,5.817738910506938765e+01
1.922306141853332520e+03,7.000000000000000000e+01,6.021500000000000341e+01,5.875439300323404268e+01,5.817420552071335749e+01
1.924406887292861938e+03,7.000000000000000000e+01,6.021500000000000341e+01,5.875321184932471397e+01,5.817118238100659511e+01
1.925889431953430176e+03,7.000000000000000000e+01,6.021500000000000341e+01,5.875239382058782667e+01,5.816908051217686904e+01
1.927551784515380859e+03,7.000000000000000000e+01,6.021500000000000341e+01,5.875149155764387388e+01,5.816675439926994073e+01
1.929040650367736816e+03,7.000000000000000000e+01,6.014999999999999858e+01,5.875069669724905452e+01,5.816469822359758979e+01
1.930477154970169067e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.874994145735229267e+01,5.816273839612129848e+01
1.931846185445785522e+03,7.000000000000000000e+01,5.960300000000000153e+01,5.874923219645455674e+01,5.816089233144060699e+01
1.933250233173370361e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.874851528404110468e+01,5.815902079736849117e+01
1.934575759410858154e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.874784807761727734e+01,5.815727391123472501e+01
1.935942299365997314e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.874716985848948525e+01,5.815549306145999253e+01
1.937269340276718140e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.874652047307534986e+01,5.815378298734817264e+01
1.938582556009292603e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.874588668106446221e+01,5.815210924367596590e+01
1.939952563524246216e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.874523470752535559e+01,5.815038252908991723e+01
1.941273766517639160e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.874461476373755886e+01,5.814873589506798623e+01
1.942926790952682495e+03,7.000000000000000000e+01,5.969899999999999807e+01,5.874385109780865832e+01,5.814670107503373231e+01
1.944347101926803589e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.874320543039505083e+01,5.814497496733499560e+01
1.945736100673675537e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.874258322363323259e+01,5.814330655813933646e+01
1.947091684818267822e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.874198465485636689e+01,5.814169680011791996e+01
1.948390029907226562e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.874141927778941863e+01,5.814017196944007537e+01
1.949763177871704102e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.874082963509005140e+01,5.813857713780392089e+01
1.951093032598495483e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.874026661365570590e+01,5.813704988717612565e+01
1.952398092269897461e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.873972166496247382e+01,5.813556747708800998e+01
1.953718089103698730e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.873917800669892131e+01,5.813408441021935147e+01
1.955091988325119019e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.873862007616315850e+01,5.813255801099764852e+01
1.956394434690475464e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.873809852813292309e+01,5.813112704321012814e+01
1.957714707374572754e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.873757705567220455e+01,5.812969225520360084e+01
1.959098160028457642e+03,7.000000000000000000e+01,5.944100000000000250e+01,5.873703831212236537e+01,5.812820564858832029e+01
1.960399795293807983e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.873653851218386990e+01,5.812682252189794241e+01
1.961733274936676025e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.873603350365647202e+01,5.812542102948300737e+01
1.963057924985885620e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.873553877662988043e+01,5.812404415152988690e+01
1.964419865131378174e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.873503723040010982e+01,5.812264427127965405e+01
1.965745869159698486e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.873455574679189795e+01,5.812129650809298198e+01
1.967098572731018066e+03,7.000000000000000000e+01,6.021500000000000341e+01,5.873407141220445737e+01,5.811993686728874309e+01
1.968460796594619751e+03,7.000000000000000000e+01,6.021500000000000341e+01,5.873359055655163274e+01,5.811858305876351949e+01
1.969790521383285522e+03,7.000000000000000000e+01,6.021500000000000341e+01,5.873312774656415058e+01,5.811727628871420848e+01
1.971135274887084961e+03,7.000000000000000000e+01,6.021500000000000341e+01,5.873266621733131387e+01,5.811596939426825514e+01
1.972459870815277100e+03,7.000000000000000000e+01,6.021500000000000341e+01,5.873221791975527140e+01,5.811469632853950174e+01
1.973829385042190552e+03,7.000000000000000000e+01,6.021500000000000341e+01,5.873176091455422920e+01,5.811339478423318639e+01
1.975137422561645508e+03,7.000000000000000000e+01,6.021500000000000341e+01,5.873133050525171939e+01,5.811216545782392728e+01
1.976451032876968384e+03,7.000000000000000000e+01,5.989300000000000068e+01,5.873090415787601160e+01,5.811094430631980856e+01
1.977805611371994019e+03,7.000000000000000000e+01,5.963499999999999801e+01,5.873047061530593282e+01,5.810969899176545539e+01
1.979110164642333984e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.873005886071155146e+01,5.810851288255430092e+01
1.980418971300125122e+03,7.000000000000000000e+01,5.950600000000000023e+01,5.872965138044315836e+01,5.810733579345516375e+01
1.981780166387557983e+03,7.000000000000000000e+01,5.928000000000000114e+01,5.872923347487756018e+01,5.810612513159259152e+01
1.983474199533462524e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.872872163110650945e+01,5.810463749432230429e+01
1.985845377445220947e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.872802024980478564e+01,5.810259017067857457e+01
1.987359867572784424e+03,7.000000000000000000e+01,5.905499999999999972e+01,5.872758132776192497e+01,5.810130354186209445e+01
1.988857156515121460e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.872715418402736987e+01,5.810004738931421997e+01
1.993128653287887573e+03,7.000000000000000000e+01,5.892600000000000193e+01,5.872597152721090197e+01,5.809654875949149044e+01
1.994726593494415283e+03,7.000000000000000000e+01,5.921600000000000108e+01,5.872554263420147436e+01,5.809527162211248452e+01
1.996703603506088257e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.872502182874183063e+01,5.809371487318583149e+01
2.005958426713943481e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.872272145058258275e+01,5.808675893250541833e+01
2.007292027235031128e+03,7.000000000000000000e+01,5.924799999999999756e+01,5.872240811138726713e+01,5.808580008903630443e+01
2.008691659927368164e+03,7.000000000000000000e+01,5.911899999999999977e+01,5.872208393125441717e+01,5.808480516410794792e+01
2.010118175745010376e+03,7.000000000000000000e+01,5.895799999999999841e+01,5.872175837954989674e+01,5.808380300002174579e+01
2.022223419904708862e+03,7.000000000000000000e+01,5.950600000000000023e+01,5.871918192827371286e+01,5.807576161545432569e+01
2.023556043863296509e+03,7.000000000000000000e+01,5.953799999999999670e+01,5.871891789126294725e+01,5.807492492201117784e+01
2.024942320108413696e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.871864710743784599e+01,5.807406434706314968e+01
2.026326565027236938e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.871838061623037675e+01,5.807321489588372998e+01
2.027660810232162476e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.871812738347972527e+01,5.807240534958106082e+01
2.028973238468170166e+03,7.000000000000000000e+01,5.931300000000000239e+01,5.871788172139656581e+01,5.807161777403959491e+01
2.030363133907318115e+03,7.000000000000000000e+01,5.931300000000000239e+01,5.871762521468997420e+01,5.807079304928527819e+01
2.031729171514511108e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.871737672466571212e+01,5.806999173580960161e+01
2.033058179140090942e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.871713836008410681e+01,5.806922084957433583e+01
2.034363564014434814e+03,7.000000000000000000e+01,5.957000000000000028e+01,5.871690744138828677e+01,5.806847193165162224e+01
2.035733092308044434e+03,7.000000000000000000e+01,5.963499999999999801e+01,5.871666854608054109e+01,5.806769492192449889e+01
